Date	USD (AM)	USD (PM)	GBP (AM)	GBP (PM)	EURO (AM)	EURO (PM)
2014-01-02	1219.75	1225.0	737.054	745.406	888.838	897.436
2014-01-03	1232.25	1234.5	748.451	752.56	903.012	907.52
2014-01-06	1238.0	1246.25	756.539	758.937	909.558	914.209
2014-01-07	1237.5	1227.5	754.435	748.887	907.924	901.182
2014-01-08	1226.5	1221.0	747.365	742.069	902.502	897.596
2014-01-09	1226.0	1226.0	744.972	744.972	900.61	903.464
2014-01-10	1232.25	1244.25	750.777	754.137	906.533	909.672
2014-01-13	1246.0	1248.0	757.861	762.557	911.885	914.152
2014-01-14	1248.75	1251.5	760.969	761.948	913.096	915.107
2014-01-15	1238.0	1236.0	753.913	757.214	908.557	909.961
2014-01-16	1237.25	1241.5	757.191	758.261	908.607	910.391
2014-01-17	1241.0	1250.0	754.683	760.526	912.634	920.946
2014-01-20	1254.75	1255.75	763.323	764.117	925.878	926.001
2014-01-21	1247.75	1238.0	758.926	751.807	922.005	914.733
2014-01-22	1239.5	1241.0	749.667	749.125	915.571	915.192
2014-01-23	1244.25	1263.0	749.91	760.706	912.876	924.191
2014-01-24	1259.25	1267.0	757.398	768.205	920.437	925.899
2014-01-27	1270.0	1260.5	767.14	760.345	927.82	922.295
2014-01-28	1253.5	1251.25	757.036	754.538	919.123	916.197
2014-01-29	1254.75	1264.0	756.42	762.916	917.886	925.262
2014-01-30	1254.0	1242.5	761.893	752.529	922.194	914.881
2014-01-31	1246.5	1251.0	757.336	759.84	920.538	927.697
2014-02-03	1246.5	1262.0	762.385	771.535	922.582	933.915
2014-02-04	1253.0	1250.25	766.83	767.119	927.187	925.494
2014-02-05	1257.0	1254.5	772.303	770.388	930.353	928.571
2014-02-06	1258.5	1256.5	772.418	769.584	930.637	923.083
2014-02-07	1260.0	1259.25	771.161	768.21	928.724	926.6
2014-02-10	1273.5	1277.0	776.951	779.086	933.856	936.835
2014-02-11	1282.75	1282.0	780.832	779.758	938.094	939.469
2014-02-12	1286.5	1289.5	778.47	778.731	942.836	950.188
2014-02-13	1290.25	1296.0	774.925	779.268	943.648	948.27
2014-02-14	1308.5	1320.0	783.205	789.663	955.598	964.348
2014-02-17	1326.0	1327.5	791.973	794.149	967.601	968.554
2014-02-18	1314.0	1320.75	787.439	790.348	957.586	959.987
2014-02-19	1318.75	1320.5	791.139	791.619	959.091	960.084
2014-02-20	1313.75	1316.25	788.897	789.261	959.222	959.296
2014-02-21	1320.75	1323.25	792.196	791.607	963.629	961.944
2014-02-24	1333.0	1334.75	800.456	804.696	968.539	973.63
2014-02-25	1332.75	1339.0	798.532	801.029	969.484	973.252
2014-02-26	1340.0	1331.75	803.117	799.898	975.326	973.644
2014-02-27	1331.0	1332.25	799.88	799.142	974.806	973.44
2014-02-28	1327.75	1326.5	793.207	793.931	961.65	961.58
2014-03-03	1344.25	1349.5	803.497	807.455	975.579	980.1
2014-03-04	1339.5	1334.75	802.865	800.066	973.899	970.445
2014-03-05	1333.5	1337.0	799.844	799.402	971.939	974.064
2014-03-06	1334.25	1345.25	797.996	804.335	971.565	971.791
2014-03-07	1348.25	1335.25	805.166	797.879	971.222	962.55
2014-03-10	1334.25	1344.0	800.87	807.644	961.552	969.068
2014-03-11	1348.0	1346.25	810.437	809.482	973.566	970.83
2014-03-12	1355.75	1366.0	817.012	822.446	977.469	983.654
2014-03-13	1371.0	1368.75	821.696	820.495	982.303	982.309
2014-03-14	1370.0	1385.0	824.407	833.634	986.463	995.186
2014-03-17	1379.0	1378.5	829.125	828.027	992.372	989.591
2014-03-18	1362.5	1355.75	820.487	819.036	979.37	975.921
2014-03-19	1346.0	1338.0	809.721	804.957	967.162	962.036
2014-03-20	1327.0	1327.0	802.783	804.633	962.641	963.619
2014-03-21	1338.5	1336.0	810.573	809.795	970.209	967.695
2014-03-24	1322.0	1310.75	801.941	795.503	960.337	951.474
2014-03-25	1314.75	1313.5	796.866	794.808	951.821	952.226
2014-03-26	1314.5	1304.0	794.98	787.249	952.743	945.339
2014-03-27	1295.0	1296.0	779.135	778.94	942.092	941.655
2014-03-28	1295.75	1294.75	779.68	777.768	944.149	941.431
2014-03-31	1294.0	1291.75	777.784	776.432	939.861	936.594
2014-04-01	1286.5	1283.75	772.673	771.299	932.449	930.388
2014-04-02	1284.0	1292.0	771.264	776.489	930.907	937.795
2014-04-03	1287.25	1284.0	775.125	774.427	935.094	936.27
2014-04-04	1293.5	1297.25	780.016	782.513	943.747	946.829
2014-04-07	1299.0	1299.0	783.758	781.777	946.931	945.14
2014-04-08	1314.75	1309.5	786.898	782.024	955.14	949.119
2014-04-09	1309.75	1301.75	782.735	776.932	949.92	942.478
2014-04-10	1321.5	1320.5	787.732	787.512	953.188	952.329
2014-04-11	1317.25	1318.0	785.714	787.759	948.617	949.568
2014-04-14	1324.5	1325.75	792.212	792.249	958.047	958.882
2014-04-15	1311.5	1298.0	784.062	775.249	950.431	939.422
2014-04-16	1299.0	1301.5	773.03	774.933	938.584	941.615
2014-04-17	1299.25	1299.0	771.893	772.8	937.477	938.855
2014-04-22	1290.75	1286.75	767.344	764.603	935.191	931.483
2014-04-23	1283.5	1285.25	763.761	765.303	927.384	928.917
2014-04-24	1283.5	1291.5	764.261	768.979	928.525	934.786
2014-04-25	1294.25	1301.25	769.379	773.771	934.882	939.938
2014-04-28	1302.0	1299.0	772.792	771.698	938.446	936.824
2014-04-29	1289.75	1297.75	767.069	771.139	930.019	938.902
2014-04-30	1292.0	1288.5	768.316	764.416	934.674	929.788
2014-05-01	1283.0	1278.5	759.037	757.181	924.152	921.774
2014-05-02	1285.0	1281.25	761.031	760.973	927.262	927.098
2014-05-06	1308.5	1306.25	772.204	768.789	939.609	937.388
2014-05-07	1311.0	1296.0	772.54	764.106	942.081	931.168
2014-05-08	1291.25	1287.0	761.126	758.71	926.026	928.437
2014-05-09	1289.0	1291.25	762.541	765.775	933.246	936.639
2014-05-12	1292.75	1298.75	765.077	768.946	938.953	943.379
2014-05-13	1292.75	1296.5	766.665	769.665	939.908	944.489
2014-05-14	1300.25	1305.25	775.204	777.861	948.326	951.903
2014-05-15	1303.75	1299.0	777.847	774.136	953.731	949.978
2014-05-16	1293.75	1291.5	769.723	767.152	943.173	941.944
2014-05-19	1301.0	1302.0	773.852	773.619	948.666	949.256
2014-05-20	1291.5	1295.5	767.562	769.436	943.458	945.551
2014-05-21	1292.0	1287.25	764.814	762.499	942.653	942.281
2014-05-22	1294.5	1298.5	767.02	769.938	945.926	950.725
2014-05-23	1292.0	1291.5	767.175	767.015	948.605	947.403
2014-05-27	1283.0	1275.5	762.873	758.504	940.478	935.323
2014-05-28	1265.25	1263.5	754.517	756.134	928.828	929.044
2014-05-29	1254.0	1255.0	749.821	750.823	921.043	922.794
2014-05-30	1254.0	1250.5	749.328	746.745	921.043	918.27
2014-06-02	1244.75	1247.25	743.489	744.36	915.257	916.287
2014-06-03	1244.25	1242.75	742.26	741.852	914.419	911.508
2014-06-04	1246.0	1245.25	744.725	743.655	915.84	914.751
2014-06-05	1244.75	1252.5	742.691	746.513	914.45	922.312
2014-06-06	1254.0	1247.5	745.896	743.356	919.962	915.529
2014-06-09	1255.0	1253.5	746.668	746.709	920.695	922.505
2014-06-10	1253.5	1259.5	746.22	751.268	924.615	929.658
2014-06-11	1262.5	1262.0	751.757	752.041	932.629	932.122
2014-06-12	1261.75	1265.75	749.658	752.169	932.902	934.823
2014-06-13	1273.0	1273.0	750.059	750.811	938.168	940.038
2014-06-16	1281.75	1276.25	755.348	751.266	947.339	941.187
2014-06-17	1264.5	1267.5	745.446	747.303	932.178	935.977
2014-06-18	1269.0	1269.75	748.805	748.982	935.703	935.29
2014-06-19	1282.0	1293.0	753.143	758.758	940.227	948.225
2014-06-20	1310.0	1312.5	768.419	771.152	962.598	966.353
2014-06-23	1313.5	1313.5	771.512	772.284	967.018	966.804
2014-06-24	1323.0	1318.5	778.51	776.41	971.437	968.702
2014-06-25	1312.0	1316.75	773.22	774.696	964.422	965.501
2014-06-26	1311.5	1311.75	770.564	771.3	962.993	965.445
2014-06-27	1315.25	1317.5	772.45	774.499	966.314	966.192
2014-06-30	1313.0	1315.0	771.536	771.171	961.623	962.665
2014-07-01	1325.75	1327.5	773.393	773.737	968.478	969.473
2014-07-02	1326.75	1326.5	772.804	773.199	970.982	971.439
2014-07-03	1322.5	1317.5	771.272	768.356	968.581	968.038
2014-07-04	1321.5	1319.25	770.689	769.018	972.335	970.893
2014-07-07	1313.25	1313.0	765.967	766.939	965.838	965.654
2014-07-08	1318.25	1323.0	770.726	772.871	969.23	972.008
2014-07-09	1322.5	1322.75	773.075	772.499	971.712	971.039
2014-07-10	1343.25	1340.25	784.609	782.719	985.221	985.695
2014-07-11	1336.5	1335.0	779.391	779.926	981.782	981.113
2014-07-14	1321.25	1306.0	771.533	764.727	969.867	958.814
2014-07-15	1312.0	1310.0	765.506	762.559	965.203	963.094
2014-07-16	1297.5	1301.0	757.399	758.866	958.13	961.496
2014-07-17	1302.75	1302.5	761.352	761.562	962.647	962.96
2014-07-18	1310.25	1307.25	765.78	766.446	968.404	967.187
2014-07-21	1312.75	1311.5	768.724	768.757	970.754	970.188
2014-07-22	1307.0	1310.25	765.76	768.115	969.441	973.078
2014-07-23	1307.5	1308.0	767.537	767.29	971.036	970.975
2014-07-24	1300.0	1292.75	763.762	761.337	964.678	959.725
2014-07-25	1292.5	1294.75	761.638	761.931	961.181	963.499
2014-07-28	1305.0	1304.5	768.551	767.669	971.199	970.827
2014-07-29	1307.5	1299.25	770.387	766.926	972.842	968.65
2014-07-30	1297.5	1294.5	766.21	765.75	968.428	967.633
2014-07-31	1295.0	1285.25	767.362	761.494	966.923	960.145
2014-08-01	1284.5	1291.25	762.994	766.958	959.155	962.614
2014-08-04	1293.5	1290.5	768.934	766.376	963.573	961.624
2014-08-05	1292.75	1284.75	765.711	762.418	965.027	960.704
2014-08-06	1288.5	1306.5	765.233	776.2	964.266	978.359
2014-08-07	1302.0	1305.25	772.976	775.55	973.531	978.228
2014-08-08	1317.5	1309.75	784.226	780.077	984.017	977.352
2014-08-11	1308.25	1307.25	779.37	778.867	977.327	976.653
2014-08-12	1311.0	1315.75	781.753	783.371	982.759	985.138
2014-08-13	1309.25	1312.0	780.71	785.065	980.418	980.055
2014-08-14	1315.0	1313.5	787.85	787.281	981.856	980.078
2014-08-15	1313.6	1296.0	786.775	776.28	981.69	967.959
2014-08-18	1302.75	1296.75	778.505	775.383	972.928	969.895
2014-08-19	1300.25	1296.5	781.166	779.85	973.751	972.983
2014-08-20	1294.5	1295.0	777.758	777.684	973.748	974.564
2014-08-21	1280.5	1275.25	772.316	768.686	965.031	960.785
2014-08-22	1281.0	1277.25	772.292	770.681	965.117	964.181
2014-08-26	1286.5	1286.0	775.794	775.54	974.769	974.39
2014-08-27	1285.0	1282.75	775.404	773.393	974.962	973.477
2014-08-28	1288.0	1292.0	776.278	779.252	975.536	980.943
2014-08-29	1285.75	1285.75	774.548	775.015	975.827	975.531
2014-09-01	1287.25	1286.5	774.472	773.835	979.344	979.444
2014-09-02	1277.75	1267.0	773.269	767.228	974.415	965.701
2014-09-03	1268.5	1265.5	769.394	768.647	965.667	962.723
2014-09-04	1271.0	1271.5	772.363	774.078	966.687	977.475
2014-09-05	1264.0	1266.0	774.795	775.213	975.685	975.873
2014-09-08	1267.25	1259.0	786.574	778.988	978.874	972.651
2014-09-09	1256.0	1255.75	779.785	780.066	974.777	974.507
2014-09-10	1254.25	1251.0	779.909	774.517	968.458	967.967
2014-09-11	1247.0	1241.25	767.526	764.787	964.2	959.754
2014-09-12	1237.25	1231.5	760.87	758.733	957.105	951.847
2014-09-15	1234.75	1234.25	759.426	759.725	955.615	953.162
2014-09-16	1238.75	1232.25	765.7	760.132	956.933	951.838
2014-09-17	1236.5	1236.0	758.729	756.519	954.237	953.704
2014-09-18	1223.0	1220.5	749.985	744.571	949.608	946.491
2014-09-19	1222.5	1219.75	745.381	746.344	949.22	948.853
2014-09-22	1214.0	1213.5	743.508	742.293	944.747	945.314
2014-09-23	1225.0	1222.0	748.092	746.26	951.013	948.758
2014-09-24	1224.0	1217.25	746.114	744.313	952.826	952.465
2014-09-25	1210.5	1213.75	742.046	743.036	950.605	953.382
2014-09-26	1222.25	1213.75	749.111	746.097	958.703	955.709
2014-09-29	1217.75	1219.5	750.539	750.646	960.674	959.783
2014-09-30	1210.0	1216.5	746.545	750.139	959.937	964.405
2014-10-01	1208.5	1216.5	746.172	749.353	958.747	963.259
2014-10-02	1214.5	1211.75	750.943	751.939	960.991	959.574
2014-10-03	1207.5	1195.0	751.026	748.278	956.057	955.159
2014-10-06	1193.25	1195.75	746.668	747.11	951.555	951.879
2014-10-07	1207.5	1210.5	751.494	751.397	957.27	957.901
2014-10-08	1220.0	1217.0	758.376	756.37	963.513	959.401
2014-10-09	1227.5	1226.75	757.669	758.142	961.991	964.957
2014-10-10	1222.25	1219.0	761.005	760.402	964.376	964.78
2014-10-13	1228.0	1229.0	763.824	763.971	969.142	968.861
2014-10-14	1233.0	1234.75	772.411	775.402	974.549	974.854
2014-10-15	1223.5	1237.5	768.627	774.599	967.576	969.752
2014-10-16	1241.0	1237.75	775.867	773.545	969.38	971.851
2014-10-17	1238.0	1234.25	769.613	768.237	966.885	967.053
2014-10-20	1241.0	1244.5	769.708	771.161	972.647	974.321
2014-10-21	1251.75	1250.25	774.167	774.34	978.847	982.283
2014-10-22	1246.75	1243.75	777.663	775.405	982.08	982.037
2014-10-23	1240.5	1232.75	775.313	769.891	979.935	975.2
2014-10-24	1231.75	1232.75	767.972	765.826	973.715	971.128
2014-10-27	1230.5	1228.75	764.286	761.543	970.579	966.835
2014-10-28	1228.25	1229.25	762.225	760.58	967.583	964.572
2014-10-29	1228.0	1223.5	761.645	757.632	963.666	959.006
2014-10-30	1205.75	1202.0	753.594	750.406	958.085	952.456
2014-10-31	1173.25	1164.25	733.465	729.206	933.447	931.325
2014-11-03	1170.75	1167.75	731.902	730.986	936.9	935.397
2014-11-04	1169.25	1166.5	730.553	728.744	933.906	931.635
2014-11-05	1145.25	1142.0	720.963	715.539	917.301	914.991
2014-11-06	1144.5	1145.0	717.105	719.221	914.941	920.714
2014-11-07	1145.0	1154.5	723.173	728.759	923.387	928.801
2014-11-10	1172.0	1162.0	737.246	732.199	938.2	934.685
2014-11-11	1151.25	1156.5	726.432	728.963	927.904	930.935
2014-11-12	1163.25	1164.5	731.834	736.513	934.412	934.666
2014-11-13	1161.0	1161.75	736.255	737.806	930.811	931.561
2014-11-14	1154.0	1169.0	736.204	747.538	926.312	938.278
2014-11-17	1187.0	1182.5	759.486	756.51	950.36	949.037
2014-11-18	1202.0	1192.75	767.806	762.384	959.681	953.666
2014-11-19	1200.75	1196.0	766.078	763.729	957.612	953.596
2014-11-20	1194.0	1190.0	762.647	757.383	953.598	949.493
2014-11-21	1193.25	1203.75	761.536	768.482	958.588	968.579
2014-11-24	1196.0	1197.5	764.51	763.322	964.672	963.705
2014-11-25	1202.25	1199.0	767.035	763.208	966.594	961.353
2014-11-26	1195.75	1197.5	760.22	758.295	960.673	957.081
2014-11-27	1196.5	1194.75	758.96	758.186	959.195	956.489
2014-11-28	1184.5	1182.75	753.978	754.497	950.795	948.4
2014-12-01	1178.75	1194.0	750.557	758.48	945.458	956.271
2014-12-02	1197.0	1195.0	761.596	763.822	962.683	963.399
2014-12-03	1203.25	1204.75	768.948	768.042	975.239	978.755
2014-12-04	1204.0	1209.0	767.417	771.489	977.59	975.944
2014-12-05	1204.5	1194.0	768.372	766.17	974.278	971.047
2014-12-08	1195.25	1193.0	766.727	763.716	975.475	971.577
2014-12-09	1206.5	1227.0	770.976	782.625	975.975	987.525
2014-12-10	1228.25	1229.0	783.823	783.202	991.884	990.091
2014-12-11	1219.5	1216.25	778.239	775.868	980.936	981.638
2014-12-12	1223.5	1217.0	779.15	774.173	984.312	978.06
2014-12-15	1210.75	1209.25	772.408	772.437	974.525	971.988
2014-12-16	1199.25	1202.5	763.951	762.959	960.245	959.697
2014-12-17	1199.0	1195.75	763.16	761.43	962.357	960.442
2014-12-18	1210.75	1199.0	773.642	765.694	982.034	976.384
2014-12-19	1197.5	1195.5	764.882	764.386	975.799	973.693
2014-12-22	1195.25	1195.25	765.009	765.303	975.078	974.839
2014-12-23	1179.5	1175.75	757.498	758.793	964.116	966.185
2014-12-24	1177.0		757.4		964.754	
2014-12-29	1194.0	1185.5	766.859	763.263	978.288	972.678
2014-12-30	1186.5	1206.0	764.497	775.214	976.543	990.229
2014-12-31	1199.25		769.836		986.55	
2015-01-02	1184.25	1172.0	766.406	760.792	983.351	974.879
2015-01-05	1192.0	1200.0	779.901	788.022	998.911	1005.53
2015-01-06	1211.0	1210.25	797.078	797.161	1017.305	1014.715
2015-01-07	1213.75	1210.5	802.373	802.293	1023.83	1023.679
2015-01-08	1206.5	1215.5	800.969	805.874	1025.064	1030.521
2015-01-09	1211.25	1217.75	799.611	803.902	1025.093	1030.769
2015-01-12	1222.0	1226.5	808.094	808.504	1035.769	1035.72
2015-01-13	1239.0	1231.5	820.965	812.71	1049.911	1047.283
2015-01-14	1228.75	1235.0	808.761	812.126	1044.989	1049.01
2015-01-15	1235.25	1259.0	811.757	827.963	1055.408	1082.173
2015-01-16	1258.25	1277.5	826.763	843.847	1082.366	1107.211
2015-01-19	1275.5	1273.75	841.414	839.872	1099.853	1096.076
2015-01-20	1292.25	1288.75	852.351	848.923	1113.625	1112.142
2015-01-21	1298.0	1293.5	859.318	855.546	1121.673	1110.11
2015-01-22	1287.0	1295.75	848.441	857.261	1107.955	1130.179
2015-01-23	1293.5	1294.75	863.485	862.132	1150.289	1148.957
2015-01-26	1282.75	1281.25	854.597	850.99	1141.541	1136.263
2015-01-27	1279.0	1288.5	848.481	848.926	1132.961	1133.644
2015-01-28	1287.0	1288.0	846.711	848.82	1131.926	1138.614
2015-01-29	1275.5	1268.75	842.248	839.398	1129.361	1119.025
2015-01-30	1263.5	1260.25	837.42	838.155	1114.984	1114.378
2015-02-02	1274.25	1272.5	847.917	844.225	1122.687	1120.553
2015-02-03	1281.0	1264.25	851.842	837.085	1128.933	1104.92
2015-02-04	1269.25	1268.5	835.308	833.169	1108.08	1111.354
2015-02-05	1263.75	1259.25	828.797	823.254	1106.708	1101.61
2015-02-06	1264.0	1241.0	824.742	812.971	1103.641	1094.646
2015-02-09	1242.25	1238.5	816.196	813.358	1096.184	1092.152
2015-02-10	1237.5	1234.5	812.968	810.039	1096.783	1091.078
2015-02-11	1235.5	1223.75	807.728	802.143	1092.396	1082.956
2015-02-12	1225.25	1222.5	803.127	796.106	1080.753	1074.159
2015-02-13	1225.75	1232.5	795.838	799.909	1073.101	1079.531
2015-02-16	1233.5	1229.25	801.911	798.993	1081.117	1077.344
2015-02-17	1221.75	1209.5	793.86	788.41	1072.557	1060.779
2015-02-18	1206.5	1206.0	781.766	781.848	1059.356	1062.321
2015-02-19	1217.75	1209.5	788.596	783.913	1068.295	1062.549
2015-02-20	1203.5	1208.25	782.51	786.877	1061.381	1069.721
2015-02-23	1193.5	1204.5	777.119	780.622	1055.168	1062.732
2015-02-24	1195.5	1192.5	774.589	773.597	1057.965	1054.47
2015-02-25	1206.5	1204.75	777.986	777.659	1062.06	1061.267
2015-02-26	1220.0	1208.25	785.576	783.865	1073.66	1076.392
2015-02-27	1205.0	1214.0	782.773	787.545	1073.592	1085.479
2015-03-02	1216.75	1212.5	789.482	788.413	1084.931	1081.334
2015-03-03	1207.75	1212.75	786.142	787.909	1081.196	1083.296
2015-03-04	1204.25	1199.5	785.193	784.346	1082.667	1082.288
2015-03-05	1199.75	1202.0	786.463	788.61	1086.041	1088.965
2015-03-06	1196.5	1175.75	787.845	779.83	1090.602	1082.942
2015-03-09	1173.75	1168.5	776.855	773.79	1077.972	1077.107
2015-03-10	1161.0	1162.0	770.405	770.608	1079.398	1081.937
2015-03-11	1158.75	1150.0	769.422	770.261	1096.056	1088.397
2015-03-12	1161.25	1152.25	774.476	771.148	1094.899	1083.706
2015-03-13	1156.5	1152.0	779.575	782.343	1091.244	1096.099
2015-03-16	1157.0	1150.75	782.127	778.849	1097.671	1088.9
2015-03-17	1154.75	1150.75	781.504	780.222	1087.54	1084.335
2015-03-18	1149.0	1147.25	782.911	782.785	1080.497	1081.291
2015-03-19	1164.0	1166.0	781.103	789.812	1091.523	1094.425
2015-03-20	1171.75	1183.1	794.73	795.335	1096.17	1096.96
2015-03-23	1181.4	1186.25	791.77	794.328	1086.15	1085.61
2015-03-24	1193.25	1191.5	798.962	801.008	1085.56	1091.72
2015-03-25	1192.55	1195.6	801.176	803.333	1088.89	1090.48
2015-03-26	1209.4	1203.15	809.234	810.912	1097.26	1100.68
2015-03-27	1198.0	1195.75	805.324	802.086	1106.7	1099.14
2015-03-30	1187.4	1185.5	800.36	802.26	1095.01	1095.1
2015-03-31	1179.25	1187.0	797.95	802.79	1098.84	1106.22
2015-04-01	1181.25	1197.0	800.36	809.55	1099.5	1112.97
2015-04-02	1201.5	1198.5	811.11	808.75	1110.91	1102.68
2015-04-07	1208.5	1211.0	813.63	813.02	1113.82	1114.38
2015-04-08	1211.1	1207.25	811.4	806.99	1113.66	1112.95
2015-04-09	1196.0	1194.8	808.49	808.8	1113.33	1114.34
2015-04-10	1201.9	1207.35	820.58	824.41	1133.49	1137.8
2015-04-13	1197.85	1198.9	820.54	818.64	1136.72	1132.53
2015-04-14	1191.45	1194.75	814.33	808.14	1127.95	1118.97
2015-04-15	1189.85	1192.9	808.58	806.65	1123.56	1120.99
2015-04-16	1204.6	1204.35	811.4	807.99	1131.19	1123.07
2015-04-17	1204.55	1203.35	801.86	802.26	1113.83	1116.28
2015-04-20	1203.25	1196.5	806.31	803.05	1120.34	1114.42
2015-04-21	1197.7	1195.3	804.58	802.79	1120.26	1118.2
2015-04-22	1202.4	1189.25	799.19	791.51	1113.44	1108.86
2015-04-23	1187.75	1185.75	792.31	790.0	1107.92	1101.77
2015-04-24	1192.15	1183.0	788.04	782.29	1097.49	1093.95
2015-04-27	1182.75	1200.0	780.85	791.0	1090.52	1103.93
2015-04-28	1201.4	1209.0	788.17	789.19	1100.56	1103.15
2015-04-29	1204.8	1209.0	783.99	784.21	1095.45	1091.8
2015-04-30	1204.3	1180.25	779.73	768.42	1075.99	1059.71
2015-05-01	1179.0	1175.95	771.04	773.74	1049.24	1044.41
2015-05-05	1187.4	1197.0	785.59	789.461	1070.936	1075.834
2015-05-06	1191.25	1194.25	785.22	782.909	1063.14	1053.92
2015-05-07	1183.0	1187.0	776.935	781.808	1039.84	1053.239
2015-05-08	1185.25	1186.0	767.463	769.568	1054.258	1056.194
2015-05-11	1184.75	1189.25	768.37	764.484	1062.199	1065.947
2015-05-12	1184.45	1191.5	755.485	761.099	1051.069	1058.899
2015-05-13	1193.0	1210.5	761.546	770.81	1062.428	1068.049
2015-05-14	1214.75	1225.0	768.914	775.955	1063.588	1074.844
2015-05-15	1216.3	1220.5	772.953	774.589	1071.229	1073.557
2015-05-18	1228.15	1223.5	784.122	780.841	1079.408	1078.544
2015-05-19	1219.65	1214.3	785.313	782.536	1090.239	1088.595
2015-05-20	1206.75	1210.5	777.57	777.731	1085.329	1090.197
2015-05-21	1209.6	1205.0	772.599	768.752	1084.357	1082.392
2015-05-22	1211.0	1204.1	772.962	776.275	1083.451	1092.6
2015-05-26	1194.0	1185.4	774.771	771.042	1095.564	1087.298
2015-05-27	1187.85	1185.85	770.643	773.359	1088.074	1092.144
2015-05-28	1189.45	1185.0	775.935	775.65	1087.075	1087.805
2015-05-29	1190.4	1191.4	778.243	778.896	1083.857	1082.648
2015-06-01	1187.3	1199.9	780.4	788.034	1088.293	1097.628
2015-06-02	1188.75	1192.8	779.905	778.361	1083.168	1070.952
2015-06-03	1186.6	1190.0	777.601	776.762	1067.23	1059.331
2015-06-04	1182.45	1176.0	766.555	764.629	1041.76	1042.137
2015-06-05	1175.9	1164.6	767.819	765.001	1044.251	1050.277
2015-06-08	1173.4	1172.8	769.846	767.564	1053.321	1047.564
2015-06-09	1181.0	1177.4	772.4	768.839	1046.754	1046.345
2015-06-10	1186.0	1188.5	767.861	765.367	1049.186	1049.865
2015-06-11	1180.5	1178.5	763.509	760.568	1049.193	1049.842
2015-06-12	1179.25	1182.8	761.273	763.442	1055.682	1053.86
2015-06-15	1178.25	1181.4	760.014	760.721	1049.572	1051.208
2015-06-16	1182.1	1177.75	759.363	752.845	1050.056	1046.842
2015-06-17	1178.5	1178.0	748.92	748.816	1045.65	1045.67
2015-06-18	1198.0	1201.85	752.418	756.19	1050.647	1054.301
2015-06-19	1198.15	1203.4	755.645	757.427	1058.857	1060.732
2015-06-22	1193.7	1185.5	752.53	748.611	1052.135	1043.161
2015-06-23	1183.35	1178.0	749.169	748.435	1052.241	1055.603
2015-06-24	1175.75	1173.75	744.711	745.641	1048.934	1049.256
2015-06-25	1174.6	1172.65	748.797	744.682	1052.509	1048.319
2015-06-26	1174.4	1170.5	745.888	743.67	1048.384	1045.836
2015-06-29	1176.5	1176.0	749.101	747.806	1060.818	1056.651
2015-06-30	1175.0	1171.0	747.075	743.516	1053.009	1046.19
2015-07-01	1171.7	1168.0	748.379	747.305	1053.261	1055.152
2015-07-02	1164.3	1165.25	745.701	745.927	1051.239	1050.295
2015-07-03	1168.25	1167.95	747.441	748.206	1051.104	1052.207
2015-07-06	1164.25	1166.0	748.425	749.189	1053.429	1055.729
2015-07-07	1166.25	1156.25	752.104	748.867	1063.224	1056.225
2015-07-08	1154.25	1158.5	749.464	754.134	1045.611	1050.365
